leadId,businessName,vertical,website,phone,email,subject,message,smsMessage,ctaUrl,messageKind,followupStage,status,emailStatus,smsStatus,lastError,smsLastError,createdAtUtc
"way-212475763","Evening Creek Rental Condominiums","real_estate","https://www.eveningcreek.info/","+1 855 839 3849","","Evening Creek Rental Condominiums: 48-hour no-call lead follow-up setup","Hi Evening Creek Rental Condominiums team,

I build automated lead-response systems for real estate businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-212475763&vertical=real-estate
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Evening Creek Rental Condominiums, I can deploy a no-call lead follow-up setup for real estate in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-212475763&vertical=real-estate","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-212475763&vertical=real-estate","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-9368683636","Jamacha Dental","dentist","https://www.jamachadentalelcajon.com/","","","Jamacha Dental: 48-hour no-call lead follow-up setup","Hi Jamacha Dental team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9368683636&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Jamacha Dental, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9368683636&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9368683636&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"way-1004818412","Pacific Production Plumbing","plumber","http://pacificproduction.com/","","","Pacific Production Plumbing: 48-hour no-call lead follow-up setup","Hi Pacific Production Plumbing team,

I build automated lead-response systems for plumber businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-1004818412&vertical=plumber
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Pacific Production Plumbing, I can deploy a no-call lead follow-up setup for plumber in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-1004818412&vertical=plumber","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-1004818412&vertical=plumber","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-9366452591","Rancho San Diego Dentists","dentist","https://www.ranchosandiegodentists.com/","","","Rancho San Diego Dentists: 48-hour no-call lead follow-up setup","Hi Rancho San Diego Dentists team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9366452591&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Rancho San Diego Dentists, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9366452591&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9366452591&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-12106720389","Alchemē","med_spa","https://alchemehealth.com","+1 858-299-4990","","Alchemē: 48-hour no-call lead follow-up setup","Hi Alchemē team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12106720389&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Alchemē, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12106720389&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12106720389&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-5716490155","Boudoir Nail Bar","med_spa","https://www.boudoirnailbar.com/","+1-619-934-8124","","Boudoir Nail Bar: 48-hour no-call lead follow-up setup","Hi Boudoir Nail Bar team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5716490155&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Boudoir Nail Bar, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5716490155&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5716490155&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-10780254770","Crystal's Nails & Spa","med_spa","https://crystalnailslakeside.com/p/indoor-service","+1-619-390-4326","","Crystal's Nails & Spa: 48-hour no-call lead follow-up setup","Hi Crystal's Nails & Spa team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-10780254770&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Crystal's Nails & Spa, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-10780254770&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-10780254770&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-9530955232","European Wax Center","med_spa","https://locations.waxcenter.com/ca/chulavista/chula-vista-terra-nova-0241.html","+1-619-420-2929","","European Wax Center: 48-hour no-call lead follow-up setup","Hi European Wax Center team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9530955232&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi European Wax Center, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9530955232&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9530955232&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-1499579476","European Wax Center","med_spa","https://locations.waxcenter.com/ca/sandiego/san-diego-clairemont-0175.html","5836144469","","European Wax Center: 48-hour no-call lead follow-up setup","Hi European Wax Center team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-1499579476&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi European Wax Center, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-1499579476&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-1499579476&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-11054106727","European Wax Center","med_spa","https://locations.waxcenter.com/ca/santee/santee-0439.html","5836144469","","European Wax Center: 48-hour no-call lead follow-up setup","Hi European Wax Center team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-11054106727&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi European Wax Center, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-11054106727&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-11054106727&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-9366051445","Eva Nails","med_spa","https://evanailselcajon.com/","+1-619-660-9299","","Eva Nails: 48-hour no-call lead follow-up setup","Hi Eva Nails team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9366051445&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Eva Nails, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9366051445&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9366051445&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-5251472059","Healthy Hair Nectar","med_spa","https://healthyhairnectar.com/","+1-858-336-3999","","Healthy Hair Nectar: 48-hour no-call lead follow-up setup","Hi Healthy Hair Nectar team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5251472059&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Healthy Hair Nectar, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5251472059&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5251472059&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
